although $bikel 's parser$ achieves a higher #accuracy# for parsing written language , it achieves a higher accuracy when extracting subcategorization cues from spoken language .	2	evaluate-for	evaluate-for	1
although bikel 's parser achieves a higher accuracy for parsing written language , #it# achieves a higher accuracy when extracting $subcategorization cues$ from spoken language .	0	used-for	used-for	1
although bikel 's parser achieves a higher accuracy for parsing written language , $it$ achieves a higher #accuracy# when extracting subcategorization cues from spoken language .	2	evaluate-for	evaluate-for	1
although bikel 's parser achieves a higher accuracy for parsing written language , it achieves a higher accuracy when extracting #subcategorization cues# from $spoken language$ .	4	part-of	part-of	1
our experiments also show that current #technology# for $extracting subcategorization frames$ initially designed for written texts works equally well for spoken language .	0	used-for	used-for	1
our experiments also show that current #technology# for extracting subcategorization frames initially designed for written texts works equally well for $spoken language$ .	0	used-for	used-for	1
our experiments also show that current technology for #extracting subcategorization frames# initially designed for $written texts$ works equally well for spoken language .	0	used-for	used-for	1
our experiments also show that current technology for extracting subcategorization frames initially designed for #written texts# works equally well for $spoken language$ .	6	compare	compare	1
additionally , we explore the utility of #punctuation# in helping $parsing$ and extraction of subcategorization cues .	0	used-for	used-for	1
additionally , we explore the utility of #punctuation# in helping parsing and $extraction of subcategorization cues$ .	0	used-for	used-for	1
our experiments show that punctuation is of little help in #parsing spoken language# and $extracting subcategorization cues$ from spoken language .	1	conjunction	conjunction	1
our experiments show that punctuation is of little help in parsing spoken language and extracting #subcategorization cues# from $spoken language$ .	4	part-of	part-of	1
our experiments show that punctuation is of little help in parsing spoken language and $extracting subcategorization cues$ from #spoken language# .	0	used-for	used-for	1
this paper proposes an #alignment adaptation approach# to improve $domain-specific -lrb- in-domain -rrb- word alignment$ .	0	used-for	used-for	1
the basic idea of #alignment adaptation# is to use out-of-domain corpus to improve $in-domain word alignment$ results .	0	used-for	used-for	1
the basic idea of $alignment adaptation$ is to use #out-of-domain corpus# to improve in-domain word alignment results .	0	used-for	used-for	1
in this paper , we first train two $statistical word alignment models$ with the #large-scale out-of-domain corpus# and the small-scale in-domain corpus respectively , and then interpolate these two models to improve the domain-specific word alignment .	0	used-for	used-for	1
in this paper , we first train two statistical word alignment models with the #large-scale out-of-domain corpus# and the $small-scale in-domain corpus$ respectively , and then interpolate these two models to improve the domain-specific word alignment .	1	conjunction	conjunction	1
in this paper , we first train two $statistical word alignment models$ with the large-scale out-of-domain corpus and the #small-scale in-domain corpus# respectively , and then interpolate these two models to improve the domain-specific word alignment .	0	used-for	used-for	1
in this paper , we first train two statistical word alignment models with the large-scale out-of-domain corpus and the small-scale in-domain corpus respectively , and then interpolate these two #models# to improve the $domain-specific word alignment$ .	0	used-for	used-for	1
experimental results show that our #approach# improves $domain-specific word alignment$ in terms of both precision and recall , achieving a relative error rate reduction of 6.56 % as compared with the state-of-the-art technologies .	0	used-for	used-for	1
experimental results show that our #approach# improves domain-specific word alignment in terms of both precision and recall , achieving a relative error rate reduction of 6.56 % as compared with the $state-of-the-art technologies$ .	6	compare	compare	1
experimental results show that our $approach$ improves domain-specific word alignment in terms of both #precision# and recall , achieving a relative error rate reduction of 6.56 % as compared with the state-of-the-art technologies .	2	evaluate-for	evaluate-for	1
experimental results show that our approach improves domain-specific word alignment in terms of both #precision# and $recall$ , achieving a relative error rate reduction of 6.56 % as compared with the state-of-the-art technologies .	1	conjunction	conjunction	1
experimental results show that our $approach$ improves domain-specific word alignment in terms of both precision and #recall# , achieving a relative error rate reduction of 6.56 % as compared with the state-of-the-art technologies .	2	evaluate-for	evaluate-for	1
experimental results show that our $approach$ improves domain-specific word alignment in terms of both precision and recall , achieving a #relative error rate reduction# of 6.56 % as compared with the state-of-the-art technologies .	2	evaluate-for	evaluate-for	1
experimental results show that our approach improves domain-specific word alignment in terms of both precision and recall , achieving a #relative error rate reduction# of 6.56 % as compared with the $state-of-the-art technologies$ .	2	evaluate-for	evaluate-for	1
with performance above 97 % #accuracy# for newspaper text , $part of speech -lrb- pos -rrb- tagging$ might be considered a solved problem .	2	evaluate-for	evaluate-for	1
with performance above 97 % accuracy for #newspaper text# , $part of speech -lrb- pos -rrb- tagging$ might be considered a solved problem .	2	evaluate-for	evaluate-for	1
previous studies have shown that allowing the #parser# to resolve $pos tag ambiguity$ does not improve performance .	0	used-for	used-for	1
however , for $grammar formalisms$ which use more #fine-grained grammatical categories# , for example tag and ccg , tagging accuracy is much lower .	0	used-for	used-for	1
however , for grammar formalisms which use more $fine-grained grammatical categories$ , for example #tag# and ccg , tagging accuracy is much lower .	3	hyponym-of	hyponym-of	1
however , for grammar formalisms which use more $fine-grained grammatical categories$ , for example tag and #ccg# , tagging accuracy is much lower .	3	hyponym-of	hyponym-of	1
however , for $grammar formalisms$ which use more fine-grained grammatical categories , for example tag and ccg , #tagging accuracy# is much lower .	2	evaluate-for	evaluate-for	1
in fact , for these $formalisms$ , premature ambiguity resolution makes #parsing# infeasible .	0	used-for	used-for	1
we describe a #multi-tagging approach# which maintains a suitable level of lexical category ambiguity for accurate and efficient $ccg parsing$ .	0	used-for	used-for	1
we describe a $multi-tagging approach$ which maintains a suitable level of #lexical category ambiguity# for accurate and efficient ccg parsing .	5	feature-of	feature-of	1
we extend this #multi-tagging approach# to the $pos level$ to overcome errors introduced by automatically assigned pos tags .	0	used-for	used-for	1
although pos tagging accuracy seems high , maintaining some #pos tag ambiguity# in the $language processing pipeline$ results in more accurate ccg supertagging .	5	feature-of	feature-of	1
although pos tagging accuracy seems high , maintaining some #pos tag ambiguity# in the language processing pipeline results in more accurate $ccg supertagging$ .	0	used-for	used-for	1
we previously presented a #framework# for $segmentation of complex scenes$ using multiple physical hypotheses for simple image regions .	0	used-for	used-for	1
we previously presented a $framework$ for segmentation of complex scenes using multiple #physical hypotheses# for simple image regions .	0	used-for	used-for	1
we previously presented a framework for segmentation of complex scenes using multiple #physical hypotheses# for $simple image regions$ .	0	used-for	used-for	1
a consequence of that #framework# was a proposal for a new $approach$ to the segmentation of complex scenes into regions corresponding to coherent surfaces rather than merely regions of similar color .	0	used-for	used-for	1
a consequence of that framework was a proposal for a new #approach# to the $segmentation of complex scenes$ into regions corresponding to coherent surfaces rather than merely regions of similar color .	0	used-for	used-for	1
a consequence of that framework was a proposal for a new approach to the segmentation of complex scenes into regions corresponding to #coherent surfaces# rather than merely $regions of similar color$ .	6	compare	compare	1
herein we present an implementation of this new approach and show example #segmentations# for $scenes$ containing multi-colored piece-wise uniform objects .	0	used-for	used-for	1
herein we present an implementation of this new approach and show example segmentations for $scenes$ containing #multi-colored piece-wise uniform objects# .	5	feature-of	feature-of	1
using our #approach# we are able to intelligently segment scenes with objects of greater complexity than previous $physics-based segmentation algorithms$ .	6	compare	compare	1
#smartkom# is a $multimodal dialog system$ that combines speech , gesture , and mimics input and output .	3	hyponym-of	hyponym-of	1
smartkom is a $multimodal dialog system$ that combines #speech# , gesture , and mimics input and output .	0	used-for	used-for	1
smartkom is a multimodal dialog system that combines #speech# , $gesture$ , and mimics input and output .	1	conjunction	conjunction	1
smartkom is a $multimodal dialog system$ that combines speech , #gesture# , and mimics input and output .	0	used-for	used-for	1
#spontaneous speech understanding# is combined with the $video-based recognition of natural gestures$ .	1	conjunction	conjunction	1
one of the major scientific goals of #smartkom# is to design new $computational methods$ for the seamless integration and mutual disambiguation of multimodal input and output on a semantic and pragmatic level .	0	used-for	used-for	1
one of the major scientific goals of smartkom is to design new #computational methods# for the seamless $integration and mutual disambiguation of multimodal input and output$ on a semantic and pragmatic level .	0	used-for	used-for	1
one of the major scientific goals of smartkom is to design new computational methods for the seamless $integration and mutual disambiguation of multimodal input and output$ on a #semantic and pragmatic level# .	5	feature-of	feature-of	1
$smartkom$ is based on the #situated delegation-oriented dialog paradigm# , in which the user delegates a task to a virtual communication assistant , visualized as a lifelike character on a graphical display .	0	used-for	used-for	1
we describe the smartkom architecture , the use of an #xml-based markup language# for $multimodal content$ , and some of the distinguishing features of the first fully operational smartkom demonstrator .	0	used-for	used-for	1
we present a #single-image highlight removal method# that incorporates illumination-based constraints into $image in-painting$ .	0	used-for	used-for	1
we present a single-image highlight removal method that incorporates #illumination-based constraints# into $image in-painting$ .	4	part-of	part-of	1
#constraints# provided by observed pixel colors , highlight color analysis and illumination color uniformity are employed in our $method$ to improve estimation of the underlying diffuse color .	0	used-for	used-for	1
constraints provided by observed #pixel colors# , $highlight color analysis$ and illumination color uniformity are employed in our method to improve estimation of the underlying diffuse color .	1	conjunction	conjunction	1
constraints provided by observed pixel colors , #highlight color analysis# and $illumination color uniformity$ are employed in our method to improve estimation of the underlying diffuse color .	1	conjunction	conjunction	1
constraints provided by observed pixel colors , highlight color analysis and illumination color uniformity are employed in our #method# to improve $estimation of the underlying diffuse color$ .	0	used-for	used-for	1
the inclusion of these #illumination constraints# allows for better $recovery of shading and textures$ by inpainting .	0	used-for	used-for	1
the inclusion of these illumination constraints allows for better $recovery of shading and textures$ by #inpainting# .	0	used-for	used-for	1
in this paper , we propose a novel #method# , called local non-negative matrix factorization -lrb- lnmf -rrb- , for learning $spatially localized , parts-based subspace representation of visual patterns$ .	0	used-for	used-for	1
an #objective function# is defined to impose $lo-calization constraint$ , in addition to the non-negativity constraint in the standard nmf -lsb- 1 -rsb- .	0	used-for	used-for	1
an objective function is defined to impose lo-calization constraint , in addition to the #non-negativity constraint# in the standard $nmf$ -lsb- 1 -rsb- .	4	part-of	part-of	1
an #algorithm# is presented for the $learning$ of such basis components .	0	used-for	used-for	1
experimental results are presented to compare #lnmf# with the $nmf and pca methods$ for face representation and recognition , which demonstrates advantages of lnmf .	6	compare	compare	1
experimental results are presented to compare #lnmf# with the nmf and pca methods for $face representation and recognition$ , which demonstrates advantages of lnmf .	0	used-for	used-for	1
experimental results are presented to compare lnmf with the #nmf and pca methods# for $face representation and recognition$ , which demonstrates advantages of lnmf .	0	used-for	used-for	1
experimental results are presented to compare lnmf with the nmf and pca methods for #face representation and recognition# , which demonstrates advantages of $lnmf$ .	2	evaluate-for	evaluate-for	1
many ai researchers have investigated useful ways of verifying and validating knowledge bases for #ontologies# and $rules$ , but it is not easy to directly apply them to checking process models .	1	conjunction	conjunction	1
other techniques developed for #checking and refining planning knowledge# tend to focus on $automated plan generation$ rather than helping users author process information .	0	used-for	used-for	1
in this paper , we propose a #complementary approach# which helps users author and check $process models$ .	0	used-for	used-for	1
$it$ builds #interdepen-dency models# from this analysis and uses them to find errors and propose fixes .	0	used-for	used-for	1
it builds interdepen-dency models from this analysis and uses #them# to find $errors$ and propose fixes .	0	used-for	used-for	1
it builds interdepen-dency models from this analysis and uses #them# to find errors and propose $fixes$ .	0	used-for	used-for	1
in this paper , we describe the research using #machine learning techniques# to build a $comma checker$ to be integrated in a grammar checker for basque .	0	used-for	used-for	1
in this paper , we describe the research using machine learning techniques to build a #comma checker# to be integrated in a $grammar checker$ for basque .	4	part-of	part-of	1
in this paper , we describe the research using machine learning techniques to build a comma checker to be integrated in a #grammar checker# for $basque$ .	0	used-for	used-for	1
after several experiments , and trained with a little corpus of 100,000 words , the $system$ guesses correctly not placing commas with a #precision# of 96 % and a recall of 98 % .	2	evaluate-for	evaluate-for	1
after several experiments , and trained with a little corpus of 100,000 words , the $system$ guesses correctly not placing commas with a precision of 96 % and a #recall# of 98 % .	2	evaluate-for	evaluate-for	1
#it# also gets a precision of 70 % and a recall of 49 % in the task of $placing commas$ .	0	used-for	used-for	1
$it$ also gets a #precision# of 70 % and a recall of 49 % in the task of placing commas .	2	evaluate-for	evaluate-for	1
$it$ also gets a precision of 70 % and a #recall# of 49 % in the task of placing commas .	2	evaluate-for	evaluate-for	1
the present paper reports on a preparatory research for building a #language corpus annotation scenario# capturing the $discourse relations$ in czech .	0	used-for	used-for	1
the present paper reports on a preparatory research for building a language corpus annotation scenario capturing the $discourse relations$ in #czech# .	5	feature-of	feature-of	1
we primarily focus on the description of the $syntactically motivated relations in discourse$ , basing our findings on the theoretical background of the #prague dependency treebank 2.0# and the penn discourse treebank 2 .	0	used-for	used-for	1
we primarily focus on the description of the syntactically motivated relations in discourse , basing our findings on the theoretical background of the #prague dependency treebank 2.0# and the $penn discourse treebank 2$ .	1	conjunction	conjunction	1
we primarily focus on the description of the $syntactically motivated relations in discourse$ , basing our findings on the theoretical background of the prague dependency treebank 2.0 and the #penn discourse treebank 2# .	0	used-for	used-for	1
our aim is to revisit the present-day #syntactico-semantic -lrb- tectogrammatical -rrb- annotation# in the $prague dependency treebank$ , extend it for the purposes of a sentence-boundary-crossing representation and eventually to design a new , discourse level of annotation .	4	part-of	part-of	1
our aim is to revisit the present-day syntactico-semantic -lrb- tectogrammatical -rrb- annotation in the prague dependency treebank , extend #it# for the purposes of a $sentence-boundary-crossing representation$ and eventually to design a new , discourse level of annotation .	0	used-for	used-for	1
our aim is to revisit the present-day syntactico-semantic -lrb- tectogrammatical -rrb- annotation in the prague dependency treebank , extend #it# for the purposes of a sentence-boundary-crossing representation and eventually to design a new , $discourse level of annotation$ .	0	used-for	used-for	1
in this paper , we propose a feasible process of such a transfer , comparing the possibilities the $praguian dependency-based approach$ offers with the #penn discourse annotation# based primarily on the analysis and classification of discourse connectives .	6	compare	compare	1
in this paper , we propose a feasible process of such a transfer , comparing the possibilities the $praguian dependency-based approach$ offers with the penn discourse annotation based primarily on the #analysis and classification of discourse connectives# .	2	evaluate-for	evaluate-for	1
in this paper , we propose a feasible process of such a transfer , comparing the possibilities the praguian dependency-based approach offers with the $penn discourse annotation$ based primarily on the #analysis and classification of discourse connectives# .	2	evaluate-for	evaluate-for	1
#regression-based techniques# have shown promising results for $people counting in crowded scenes$ .	0	used-for	used-for	1
however , most existing $techniques$ require expensive and laborious #data annotation# for model training .	0	used-for	used-for	1
however , most existing techniques require expensive and laborious #data annotation# for $model training$ .	0	used-for	used-for	1
-lrb- 2 -rrb- rather than learning from only #labelled data# , the $abundant unlabelled data$ are exploited .	6	compare	compare	1
all three ideas are implemented in a #unified active and semi-supervised regression framework# with ability to perform $transfer learning$ , by exploiting the underlying geometric structure of crowd patterns via manifold analysis .	0	used-for	used-for	1
all three ideas are implemented in a $unified active and semi-supervised regression framework$ with ability to perform transfer learning , by exploiting the underlying #geometric structure of crowd patterns# via manifold analysis .	0	used-for	used-for	1
all three ideas are implemented in a unified active and semi-supervised regression framework with ability to perform transfer learning , by exploiting the underlying $geometric structure of crowd patterns$ via #manifold analysis# .	0	used-for	used-for	1
#representing images with layers# has many important $applications$ , such as video compression , motion analysis , and 3d scene analysis .	0	used-for	used-for	1
representing images with layers has many important $applications$ , such as #video compression# , motion analysis , and 3d scene analysis .	3	hyponym-of	hyponym-of	1
representing images with layers has many important applications , such as #video compression# , $motion analysis$ , and 3d scene analysis .	1	conjunction	conjunction	1
representing images with layers has many important $applications$ , such as video compression , #motion analysis# , and 3d scene analysis .	3	hyponym-of	hyponym-of	1
representing images with layers has many important applications , such as video compression , #motion analysis# , and $3d scene analysis$ .	1	conjunction	conjunction	1
representing images with layers has many important $applications$ , such as video compression , motion analysis , and #3d scene analysis# .	3	hyponym-of	hyponym-of	1
this paper presents an #approach# to reliably extracting $layers$ from images by taking advantages of the fact that homographies induced by planar patches in the scene form a low dimensional linear subspace .	0	used-for	used-for	1
this paper presents an approach to reliably extracting #layers# from $images$ by taking advantages of the fact that homographies induced by planar patches in the scene form a low dimensional linear subspace .	4	part-of	part-of	1
this paper presents an approach to reliably extracting layers from images by taking advantages of the fact that homographies induced by #planar patches# in the $scene$ form a low dimensional linear subspace .	4	part-of	part-of	1
#layers# in the input $images$ will be mapped in the subspace , where it is proven that they form well-defined clusters and can be reliably identified by a simple mean-shift based clustering algorithm .	4	part-of	part-of	1
layers in the input #images# will be mapped in the subspace , where it is proven that they form well-defined $clusters$ and can be reliably identified by a simple mean-shift based clustering algorithm .	0	used-for	used-for	1
layers in the input images will be mapped in the subspace , where it is proven that they form well-defined $clusters$ and can be reliably identified by a simple #mean-shift based clustering algorithm# .	0	used-for	used-for	1
global optimality is achieved since all valid regions are simultaneously taken into account , and $noise$ can be effectively reduced by enforcing the #subspace constraint# .	0	used-for	used-for	1
the $construction of causal graphs$ from #non-experimental data# rests on a set of constraints that the graph structure imposes on all probability distributions compatible with the graph .	0	used-for	used-for	1
the construction of causal graphs from non-experimental data rests on a set of constraints that the graph structure imposes on all #probability distributions# compatible with the $graph$ .	5	feature-of	feature-of	1
these $constraints$ are of two types : #conditional inde-pendencies# and algebraic constraints , first noted by verma .	3	hyponym-of	hyponym-of	1
these $constraints$ are of two types : conditional inde-pendencies and #algebraic constraints# , first noted by verma .	3	hyponym-of	hyponym-of	1
while #conditional independencies# are well studied and frequently used in $causal induction algorithms$ , verma constraints are still poorly understood , and rarely applied .	0	used-for	used-for	1
while $conditional independencies$ are well studied and frequently used in causal induction algorithms , #verma constraints# are still poorly understood , and rarely applied .	6	compare	compare	1
in this paper we examine a special subset of verma constraints which are easy to understand , easy to identify and easy to apply ; they arise from '' #dormant independencies# , '' namely , $conditional independencies$ that hold in interventional distributions .	1	conjunction	conjunction	1
in this paper we examine a special subset of verma constraints which are easy to understand , easy to identify and easy to apply ; they arise from '' dormant independencies , '' namely , #conditional independencies# that hold in $interventional distributions$ .	5	feature-of	feature-of	1
we give a complete #algorithm# for determining if a $dormant independence$ between two sets of variables is entailed by the causal graph , such that this independence is identifiable , in other words if it resides in an interventional distribution that can be predicted without resorting to interventions .	0	used-for	used-for	1
we give a complete algorithm for determining if a dormant independence between two sets of variables is entailed by the causal graph , such that this independence is identifiable , in other words if $it$ resides in an #interventional distribution# that can be predicted without resorting to interventions .	5	feature-of	feature-of	1
we further show the usefulness of #dormant independencies# in $model testing$ and induction by giving an algorithm that uses constraints entailed by dormant independencies to prune extraneous edges from a given causal graph .	0	used-for	used-for	1
we further show the usefulness of #dormant independencies# in model testing and $induction$ by giving an algorithm that uses constraints entailed by dormant independencies to prune extraneous edges from a given causal graph .	0	used-for	used-for	1
we further show the usefulness of dormant independencies in #model testing# and $induction$ by giving an algorithm that uses constraints entailed by dormant independencies to prune extraneous edges from a given causal graph .	1	conjunction	conjunction	1
we further show the usefulness of dormant independencies in model testing and induction by giving an #algorithm# that uses constraints entailed by dormant independencies to prune $extraneous edges$ from a given causal graph .	0	used-for	used-for	1
we further show the usefulness of dormant independencies in model testing and induction by giving an $algorithm$ that uses #constraints# entailed by dormant independencies to prune extraneous edges from a given causal graph .	0	used-for	used-for	1
we further show the usefulness of dormant independencies in model testing and induction by giving an algorithm that uses constraints entailed by dormant independencies to prune #extraneous edges# from a given $causal graph$ .	4	part-of	part-of	1
with the recent popularity of $animated gifs$ on #social media# , there is need for ways to index them with rich meta-data .	5	feature-of	feature-of	1
to advance research on $animated gif understanding$ , we collected a new #dataset# , tumblr gif -lrb- tgif -rrb- , with 100k animated gifs from tumblr and 120k natural language descriptions obtained via crowdsourcing .	0	used-for	used-for	1
to advance research on animated gif understanding , we collected a new dataset , tumblr gif -lrb- tgif -rrb- , with 100k $animated gifs$ from tumblr and 120k #natural language descriptions# obtained via crowdsourcing .	1	conjunction	conjunction	1
to advance research on animated gif understanding , we collected a new dataset , tumblr gif -lrb- tgif -rrb- , with 100k animated gifs from tumblr and 120k $natural language descriptions$ obtained via #crowdsourcing# .	0	used-for	used-for	1
the motivation for this work is to develop a testbed for image sequence description systems , where the task is to generate #natural language descriptions# for $animated gifs$ or video clips .	0	used-for	used-for	1
the motivation for this work is to develop a testbed for image sequence description systems , where the task is to generate #natural language descriptions# for animated gifs or $video clips$ .	0	used-for	used-for	1
the motivation for this work is to develop a testbed for image sequence description systems , where the task is to generate natural language descriptions for #animated gifs# or $video clips$ .	1	conjunction	conjunction	1
to ensure a high quality dataset , we developed a series of novel #quality controls# to validate $free-form text input$ from crowd-workers .	0	used-for	used-for	1
we show that there is unambiguous association between #visual content# and $natural language descriptions$ in our dataset , making it an ideal benchmark for the visual content captioning task .	1	conjunction	conjunction	1
we show that there is unambiguous association between #visual content# and natural language descriptions in our $dataset$ , making it an ideal benchmark for the visual content captioning task .	4	part-of	part-of	1
we show that there is unambiguous association between visual content and #natural language descriptions# in our $dataset$ , making it an ideal benchmark for the visual content captioning task .	4	part-of	part-of	1
we show that there is unambiguous association between visual content and natural language descriptions in our dataset , making #it# an ideal benchmark for the $visual content captioning task$ .	2	evaluate-for	evaluate-for	1
we perform extensive statistical analyses to compare our #dataset# to existing $image and video description datasets$ .	6	compare	compare	1
next , we provide baseline results on the $animated gif description task$ , using three #representative techniques# : nearest neighbor , statistical machine translation , and recurrent neural networks .	0	used-for	used-for	1
next , we provide baseline results on the animated gif description task , using three $representative techniques$ : #nearest neighbor# , statistical machine translation , and recurrent neural networks .	3	hyponym-of	hyponym-of	1
next , we provide baseline results on the animated gif description task , using three representative techniques : #nearest neighbor# , $statistical machine translation$ , and recurrent neural networks .	1	conjunction	conjunction	1
next , we provide baseline results on the animated gif description task , using three $representative techniques$ : nearest neighbor , #statistical machine translation# , and recurrent neural networks .	3	hyponym-of	hyponym-of	1
next , we provide baseline results on the animated gif description task , using three representative techniques : nearest neighbor , #statistical machine translation# , and $recurrent neural networks$ .	1	conjunction	conjunction	1
next , we provide baseline results on the animated gif description task , using three $representative techniques$ : nearest neighbor , statistical machine translation , and #recurrent neural networks# .	3	hyponym-of	hyponym-of	1
finally , we show that models fine-tuned from our #animated gif description dataset# can be helpful for $automatic movie description$ .	0	used-for	used-for	1
#systemic grammar# has been used for $ai text generation$ work in the past , but the implementations have tended be ad hoc or inefficient .	0	used-for	used-for	1
this paper presents an #approach# to systemic $text generation$ where ai problem solving techniques are applied directly to an unadulterated systemic grammar .	0	used-for	used-for	1
this paper presents an approach to systemic text generation where #ai problem solving techniques# are applied directly to an unadulterated $systemic grammar$ .	0	used-for	used-for	1
this approach is made possible by a special relationship between #systemic grammar# and $problem solving$ : both are organized primarily as choosing from alternatives .	1	conjunction	conjunction	1
the result is simple , efficient $text generation$ firmly based in a #linguistic theory# .	0	used-for	used-for	1
in this paper a novel #solution# to $automatic and unsupervised word sense induction -lrb- wsi -rrb-$ is introduced .	0	used-for	used-for	1
#it# represents an instantiation of the $one sense per collocation observation$ -lrb- gale et al. , 1992 -rrb- .	3	hyponym-of	hyponym-of	1
like most existing approaches $it$ utilizes #clustering of word co-occurrences# .	0	used-for	used-for	1
this #approach# differs from other $approaches$ to wsi in that it enhances the effect of the one sense per collocation observation by using triplets of words instead of pairs .	6	compare	compare	1
this #approach# differs from other approaches to $wsi$ in that it enhances the effect of the one sense per collocation observation by using triplets of words instead of pairs .	0	used-for	used-for	1
this approach differs from other #approaches# to $wsi$ in that it enhances the effect of the one sense per collocation observation by using triplets of words instead of pairs .	0	used-for	used-for	1
this approach differs from other approaches to wsi in that #it# enhances the effect of the $one sense per collocation observation$ by using triplets of words instead of pairs .	0	used-for	used-for	1
this approach differs from other approaches to wsi in that $it$ enhances the effect of the one sense per collocation observation by using #triplets of words# instead of pairs .	0	used-for	used-for	1
the combination with a $two-step clustering process$ using #sentence co-occurrences# as features allows for accurate results .	0	used-for	used-for	1
additionally , a novel and likewise #automatic and unsupervised evaluation method# inspired by schutze 's -lrb- 1992 -rrb- idea of evaluation of $word sense disambiguation algorithms$ is employed .	2	evaluate-for	evaluate-for	1
offering advantages like reproducability and independency of a given biased gold standard it also enables #automatic parameter optimization# of the $wsi algorithm$ .	0	used-for	used-for	1
this abstract describes a #natural language system# which deals usefully with $ungrammatical input$ and describes some actual and potential applications of it in computer aided second language learning .	0	used-for	used-for	1
this abstract describes a natural language system which deals usefully with ungrammatical input and describes some actual and potential applications of #it# in $computer aided second language learning$ .	0	used-for	used-for	1
however , $this$ is not the only area in which the principles of the #system# might be used , and the aim in building it was simply to demonstrate the workability of the general mechanism , and provide a framework for assessing developments of it .	0	used-for	used-for	1
in a motorized vehicle a number of easily $measurable signals$ with #frequency components# related to the rotational speed of the engine can be found , e.g. , vibrations , electrical system voltage level , and ambient sound .	0	used-for	used-for	1
in a motorized vehicle a number of easily measurable signals with #frequency components# related to the $rotational speed of the engine$ can be found , e.g. , vibrations , electrical system voltage level , and ambient sound .	5	feature-of	feature-of	1
in a motorized vehicle a number of easily $measurable signals$ with frequency components related to the rotational speed of the engine can be found , e.g. , #vibrations# , electrical system voltage level , and ambient sound .	3	hyponym-of	hyponym-of	1
in a motorized vehicle a number of easily measurable signals with frequency components related to the rotational speed of the engine can be found , e.g. , #vibrations# , $electrical system voltage level$ , and ambient sound .	1	conjunction	conjunction	1
in a motorized vehicle a number of easily $measurable signals$ with frequency components related to the rotational speed of the engine can be found , e.g. , vibrations , #electrical system voltage level# , and ambient sound .	3	hyponym-of	hyponym-of	1
in a motorized vehicle a number of easily measurable signals with frequency components related to the rotational speed of the engine can be found , e.g. , vibrations , #electrical system voltage level# , and $ambient sound$ .	1	conjunction	conjunction	1
in a motorized vehicle a number of easily $measurable signals$ with frequency components related to the rotational speed of the engine can be found , e.g. , vibrations , electrical system voltage level , and #ambient sound# .	3	hyponym-of	hyponym-of	1
these #signals# could potentially be used to estimate the $speed and related states of the vehicle$ .	0	used-for	used-for	1
unfortunately , such estimates would typically require the relations -lrb- scale factors -rrb- between the #frequency components# and the $speed$ for different gears to be known .	1	conjunction	conjunction	1
unfortunately , such estimates would typically require the relations -lrb- scale factors -rrb- between the frequency components and the #speed# for different $gears$ to be known .	5	feature-of	feature-of	1
consequently , in this article we look at the problem of estimating these $gear scale factors$ from #training data# consisting only of speed measurements and measurements of the signal in question .	0	used-for	used-for	1
the $estimation problem$ is formulated as a #maximum likelihood estimation problem# and heuristics is used to find initial values for a numerical evaluation of the estimator .	0	used-for	used-for	1
the estimation problem is formulated as a maximum likelihood estimation problem and #heuristics# is used to find initial values for a $numerical evaluation of the estimator$ .	0	used-for	used-for	1
finally , a measurement campaign is conducted and the functionality of the $estimation method$ is verified on #real data# .	2	evaluate-for	evaluate-for	1
$lpc based speech coders$ operating at #bit rates# below 3.0 kbits/sec are usually associated with buzzy or metallic artefacts in the synthetic speech .	5	feature-of	feature-of	1
lpc based speech coders operating at bit rates below 3.0 kbits/sec are usually associated with #buzzy or metallic artefacts# in the $synthetic speech$ .	5	feature-of	feature-of	1
in this paper a new lpc vocoder is presented which splits the $lpc excitation$ into two frequency bands using a #variable cutoff frequency# .	0	used-for	used-for	1
in this paper a new lpc vocoder is presented which splits the lpc excitation into two $frequency bands$ using a #variable cutoff frequency# .	0	used-for	used-for	1
in doing so the #coder# 's performance during both mixed voicing speech and speech containing acoustic noise is greatly improved , producing $soft natural sounding speech$ .	0	used-for	used-for	1
in doing so the $coder$ 's performance during both #mixed voicing speech# and speech containing acoustic noise is greatly improved , producing soft natural sounding speech .	0	used-for	used-for	1
in doing so the $coder$ 's performance during both mixed voicing speech and #speech containing acoustic noise# is greatly improved , producing soft natural sounding speech .	0	used-for	used-for	1
the paper also describes new #parameter determination# and $quantisation techniques$ vital to the operation of this coder at such low bit rates .	1	conjunction	conjunction	1
the paper also describes new #parameter determination# and quantisation techniques vital to the operation of this $coder$ at such low bit rates .	0	used-for	used-for	1
the paper also describes new parameter determination and #quantisation techniques# vital to the operation of this $coder$ at such low bit rates .	0	used-for	used-for	1
the paper also describes new parameter determination and quantisation techniques vital to the operation of this $coder$ at such #low bit rates# .	5	feature-of	feature-of	1
we consider a problem of $blind source separation$ from a set of #instantaneous linear mixtures# , where the mixing matrix is unknown .	0	used-for	used-for	1
it was discovered recently , that exploiting the $sparsity of sources$ in an appropriate representation according to some #signal dictionary# , dramatically improves the quality of separation .	0	used-for	used-for	1
it was discovered recently , that exploiting the $sparsity of sources$ in an appropriate representation according to some signal dictionary , dramatically improves the #quality of separation# .	2	evaluate-for	evaluate-for	1
